,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
379,Onel Hernández ,Midfielder,26,,,27,70%,,12,19,9,2,,75,93,132,42,6,29,,0,2,311,11.96,0,26,4%,0,2,0,0,14,8,1,0,1,0,1,0.04,0,0,29,8,28%,2,,,,,,,,
380,Ander Herrera ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
381,Jake Hesketh ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
382,Heurelho Gomes ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
383,Mateusz Hewelt ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
384,Gonzalo Higuaín ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
385,Thomas Hill ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
386,Kaylen Hinds ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
387,George Hirst ,Forward,2,,,0,,,0,0,0,0,,,,,,,,,,0,5,2.50,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,3,1,33%,0,,,,,,,,
388,Wesley Hoedt ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
389,Ki-Jana Hoever ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
390,Scott Hogan ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
391,Rob Holding ,Defender,8,1,9,4,50%,0,0,5,43,26,0,22,25,24,2,16,14,0,0,0,351,43.88,0,0,0%,0,20,1,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,
392,José Holebas ,Defender,14,1,28,26,58%,0,1,3,29,19,0,44,74,72,7,36,21,0,0,0,414,29.57,0,71,24%,0,14,5,0,18,0,0,0,0,0,0,,,,,,,,,,,,,,,
393,Mason Holgate ,Defender,27,5,34,44,59%,0,1,34,94,39,1,126,120,70,10,44,36,0,0,3,"1,058",39.19,3,2,50%,2,113,5,0,17,1,0,0,0,0,0,,,,,,,,,,,,,,,
394,Nathan Holland ,Midfielder,2,,,3,33%,,0,0,0,0,,1,7,2,3,0,1,,0,0,11,5.50,0,2,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,1,1,100%,0,,,,,,,,
395,Ricky Holmes ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
396,Nathaniel Shio Hong Wan ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
397,Conor Hourihane ,Midfielder,27,,,16,63%,,13,9,26,9,,72,53,48,4,13,9,,0,5,612,22.67,8,112,25%,1,20,4,0,14,4,3,0,0,3,1,0.11,0,1,29,10,34%,1,,,,,,,,
398,Callum Hudson-Odoi ,Forward,22,,,10,,,11,5,4,2,,,,,,,,,,5,412,18.73,6,63,,,,1,0,11,3,1,0,1,0,1,0.05,0,0,21,4,19%,1,,,,,,,,
399,Will Hughes ,Midfielder,30,,,75,63%,,10,37,26,13,,127,170,166,24,25,32,,0,1,840,28.00,2,69,29%,1,11,9,0,53,1,1,0,1,0,0,0.03,0,0,27,3,11%,1,,,,,,,,
400,Jordan Hugill ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
401,Cameron Humphreys-Grant ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
402,Joseph Hungbo ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
403,James Husband ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
404,Alan Hutton ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
405,Emerson Hyndman ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
406,Pierre-Emile Højbjerg ,Midfielder,33,,,80,61%,,10,46,49,23,,326,210,178,40,55,43,,0,1,"1,823",55.24,0,27,33%,4,106,5,0,46,1,0,0,0,0,0,0.00,0,0,46,11,24%,5,,,,,,,,
407,Jordon Ibe ,Midfielder,2,,,2,100%,,0,0,1,0,,6,5,2,1,0,0,,0,0,17,8.50,0,3,33%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
408,Vicente Iborra ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
409,Adam Idah ,Forward,12,,,2,,,1,0,1,1,,,,,,,,,,0,48,4.00,0,0,,,,0,0,2,1,0,0,0,0,1,0.00,0,0,6,2,33%,1,,,,,,,,
410,Odion Ighalo ,Forward,11,,,2,,,1,0,0,0,,,,,,,,,,0,25,2.27,0,0,,,,0,0,1,1,0,0,0,0,1,0.00,0,0,7,4,57%,4,,,,,,,,
411,Kelechi Iheanacho ,Forward,20,,,3,,,7,3,7,6,,,,,,,,,,3,267,13.35,3,2,,,,1,0,24,9,5,2,2,1,0,0.25,0,0,36,20,56%,5,,,,,,,,
412,Iker Pozo ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
413,Dejan Iliev ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
414,Danny Ings ,Forward,38,,,42,,,27,9,24,16,,,,,,,,,,2,643,16.92,2,29,,,,3,0,36,12,22,0,13,8,6,0.58,1,0,93,38,41%,8,,,,,,,,
415,Ryan Inniss ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
416,Isaac Success ,Forward,5,,,0,,,0,1,0,0,,,,,,,,,,0,17,3.40,0,2,,,,1,0,2,0,0,0,0,0,0,0.00,0,0,1,1,100%,0,,,,,,,,
417,Ivan Cavaleiro ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
418,Daniel Iversen ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
419,Ivo Pinto ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
420,Alex Iwobi ,Forward,25,,,25,,,5,14,10,5,,,,,,,,,,0,557,22.28,2,48,,,,0,0,12,0,1,1,0,0,2,0.04,0,0,23,10,43%,3,,,,,,,,
421,José Izquierdo ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
422,Phil Jagielka ,Defender,6,0,6,5,80%,0,0,4,19,10,0,16,24,7,0,15,4,0,0,0,75,12.50,0,1,100%,0,4,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,
423,Alireza Jahanbakhsh ,Forward,10,,,8,,,4,3,1,0,,,,,,,,,,0,112,11.20,2,24,,,,0,0,2,1,2,0,2,0,0,0.20,0,0,12,2,17%,0,,,,,,,,
424,Eldin Jakupovic ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
425,Reece James ,Defender,24,4,23,36,64%,0,6,22,22,10,0,104,123,113,30,36,44,0,0,2,"1,016",42.33,6,109,24%,0,40,1,0,22,1,0,0,0,0,1,,,,,,,,,,,,,,,
426,Andi Janjeva ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
427,Alexandre Jankewitz ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
428,Daryl Janmaat ,Defender,8,3,5,14,71%,0,2,7,19,5,0,38,22,17,5,2,1,1,0,1,267,33.38,1,24,29%,0,8,1,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,
429,Vincent Janssen ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
430,Vitezslav Jaros ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
431,Mile Jedinak ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
432,Carl Jenkinson ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
433,Teddy Jenks ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
434,Lukas Jensen ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
435,Jiang Guangtai ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
436,Roberto Jiménez ,Goalkeeper,8,0,17,,,,,,,,,,,,,,,1,2,0,203,25.38,,,,,49,0,0,0,,0,,,,,,,,,,,,36,0,8,0,1,2,26,41
437,João Cancelo ,Defender,17,5,11,40,60%,0,3,21,16,12,0,99,104,79,37,19,22,0,0,0,"1,010",59.41,6,47,15%,0,38,4,0,17,0,0,0,0,0,0,,,,,,,,,,,,,,,
438,João Moutinho ,Midfielder,38,,,93,54%,,5,50,17,6,,248,152,183,15,21,26,,0,6,"1,839",48.39,9,221,30%,5,152,7,0,40,3,1,0,1,0,0,0.03,0,1,22,6,27%,0,,,,,,,,
439,João Pedro ,Forward,3,,,0,,,0,0,0,0,,,,,,,,,,0,9,3.00,0,3,,,,0,0,1,0,0,0,0,0,0,0.00,0,0,1,0,0%,0,,,,,,,,
440,João Virgínia ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
441,Joel Pereira ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
442,Joelinton ,Forward,38,,,34,,,12,11,30,19,,,,,,,,,,2,820,21.58,3,6,,,,7,0,32,20,2,0,1,1,1,0.05,0,0,50,15,30%,8,,,,,,,,
443,Viktor Johansson ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
444,Cameron John ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
445,Tyreece John-Jules ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
446,Darnell Johnson ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
447,George Johnston ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
448,Jonathan Williams ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
449,Curtis Jones ,Midfielder,6,,,4,100%,,1,2,0,0,,14,9,12,3,2,3,,0,0,123,20.50,0,0,0%,0,3,0,0,3,0,1,0,1,0,0,0.17,0,0,6,2,33%,0,,,,,,,,
450,Jonny ,Defender,35,9,35,91,60%,0,7,53,29,12,0,158,186,211,32,35,51,0,1,2,"1,087",31.06,1,54,17%,1,20,4,0,34,2,2,0,2,0,0,,,,,,,,,,,,,,,
451,Corey Jordan ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
452,Jorginho ,Midfielder,31,,,66,61%,,4,64,26,7,,247,123,151,13,14,39,,0,2,"2,257",72.81,6,10,10%,16,132,10,0,27,0,4,0,4,0,0,0.13,3,0,12,4,33%,0,,,,,,,,
453,Joselu ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
454,Jota ,Midfielder,10,,,3,33%,,4,3,5,1,,26,13,25,7,1,2,,0,1,93,9.30,1,2,0%,2,6,0,0,6,0,0,0,0,0,0,0.00,0,0,6,1,17%,0,,,,,,,,
455,James Justin ,Defender,13,4,14,36,47%,0,1,11,24,16,0,64,85,71,8,22,33,1,0,1,682,52.46,1,37,19%,0,20,1,0,8,1,0,0,0,0,1,,,,,,,,,,,,,,,
456,Christian Kabasele ,Defender,27,6,34,37,65%,0,5,36,124,58,0,96,121,90,9,62,49,0,0,2,670,24.81,1,0,0%,0,59,1,2,22,0,0,0,0,0,0,,,,,,,,,,,,,,,
457,Younes Kaboul ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
458,Sullay Kaikai ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
459,Tomas Kalas ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
460,Lovre Kalinic ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
461,Herbie Kane ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
462,N'Golo Kanté ,Midfielder,22,,,44,45%,,6,44,31,10,,158,96,138,24,19,32,,2,0,"1,134",51.55,1,26,42%,0,40,4,0,45,0,3,0,2,1,0,0.14,0,0,18,6,33%,1,,,,,,,,
463,Bartosz Kapustka ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
464,Loris Karius ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
465,Beram Kayal ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
466,Moise Kean ,Forward,29,,,6,,,5,5,1,1,,,,,,,,,,2,125,4.31,5,12,,,,1,0,27,4,2,0,2,0,0,0.07,0,0,30,13,43%,4,,,,,,,,
467,Michael Keane ,Defender,31,7,42,31,52%,0,1,44,150,91,0,127,169,121,1,130,90,1,0,0,"1,447",46.68,1,0,0%,2,91,3,0,20,0,2,1,1,0,1,,,,,,,,,,,,,,,
468,Peter Keen ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
469,Naby Keita ,Midfielder,18,,,30,47%,,2,10,2,1,,82,72,44,23,9,10,,0,3,678,37.67,5,7,0%,5,15,1,0,9,1,2,0,2,0,0,0.11,0,0,12,7,58%,1,,,,,,,,
470,Caoimhin Kelleher ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
471,Lloyd Kelly ,Defender,8,1,15,7,43%,0,1,6,15,5,0,42,22,31,2,11,20,0,1,0,201,25.13,0,6,17%,0,10,2,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,
472,Daniel Kemp ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
473,Kenedy ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
474,Jonjoe Kenny ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
475,Ryan Kent ,Forward,0,,,0,,,0,0,0,0,,,,,,,,,,0,0,0.00,0,0,,,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
476,Ki Sung-Yueng ,Midfielder,3,,,1,100%,,0,3,2,2,,4,8,5,2,2,0,,0,0,66,22.00,0,5,80%,0,3,0,0,1,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
477,Kiko Femenía ,Defender,28,4,46,68,56%,0,1,36,46,17,0,150,112,100,19,13,13,0,0,0,953,34.04,1,69,29%,0,37,5,0,26,1,0,0,0,0,0,,,,,,,,,,,,,,,
478,Gavin Kilkenny ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
479,Maximilian Kilman ,Defender,3,0,2,4,50%,0,0,4,7,3,0,9,17,11,1,12,10,0,0,0,101,33.67,0,0,0%,0,2,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,
480,Joshua King ,Forward,26,,,16,,,4,8,8,3,,,,,,,,,,4,499,19.19,8,22,,,,0,0,37,7,6,0,6,0,0,0.23,3,0,26,13,50%,3,,,,,,,,
481,Nya Kirby ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
482,Christoph Klarer ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
483,Ragnar Klavan ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
484,Timm Klose ,Defender,7,0,13,8,25%,0,2,7,27,15,0,30,31,32,2,17,21,0,0,0,393,56.14,0,0,0%,0,15,0,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,
485,Josh Knight ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
486,Anthony Knockaert ,Midfielder,0,,,0,0%,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0%,0,,,,,,,,
487,Jonathan Kodjia ,Forward,6,,,0,,,1,0,1,1,,,,,,,,,,0,27,4.50,0,0,,,,1,0,1,0,0,0,0,0,0,0.00,0,0,2,0,0%,0,,,,,,,,
488,Sead Kolasinac ,Defender,26,3,26,29,55%,0,1,25,33,26,0,103,88,66,16,28,19,0,0,2,900,34.62,2,29,21%,0,21,4,0,20,5,0,0,0,0,0,,,,,,,,,,,,,,,
489,Vincent Kompany ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
490,Ezri Konsa Ngoyo ,Defender,25,4,39,18,50%,0,3,25,66,23,0,100,104,79,7,49,46,0,1,2,773,30.92,2,13,46%,0,34,3,0,17,1,1,0,1,0,0,,,,,,,,,,,,,,,
491,Laurent Koscielny ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
492,Billy Koumetio ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
493,Cheikhou Kouyaté ,Midfielder,35,,,67,48%,,4,43,55,32,,139,201,163,17,91,70,,0,1,851,24.31,1,17,12%,1,23,4,0,33,2,1,0,1,0,0,0.03,0,0,24,4,17%,1,,,,,,,,
494,Mateo Kovacic ,Midfielder,31,,,63,60%,,9,22,16,7,,174,186,115,77,8,17,,0,3,"1,868",60.26,3,8,13%,10,93,8,0,20,0,1,0,1,0,0,0.03,0,0,21,5,24%,0,,,,,,,,
495,Matej Kovar ,Goalkeeper,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0.00,,,,,0,0,0,0,,0,,,,,,,,,,,,0,0,0,0,0,0,0,0
496,Emil Krafth ,Defender,17,2,23,18,67%,0,1,8,40,22,0,43,36,28,4,8,9,0,0,1,329,19.35,1,20,5%,0,10,0,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,
497,Tim Krul ,Goalkeeper,36,5,68,,,,,,,,,,,,,,,1,1,0,"1,382",38.39,,,,,247,4,0,1,,0,,,,,,,,,,,,132,2,20,28,3,10,198,332
498,Alexandre Lacazette ,Forward,30,,,31,,,8,7,14,10,,,,,,,,,,4,505,16.83,4,15,,,,8,0,44,13,10,1,8,1,1,0.33,0,0,52,26,50%,5,,,,,,,,
499,Daniel Lafferty ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
500,Ethan Laird ,Defender,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
501,Adam Lallana ,Midfielder,15,,,19,47%,,2,5,2,1,,31,33,42,2,4,14,,0,1,266,17.73,1,3,0%,1,4,1,0,7,1,1,0,1,0,1,0.07,0,0,5,1,20%,0,,,,,,,,
502,Erik Lamela ,Midfielder,25,,,24,83%,,10,8,9,5,,74,86,123,30,6,18,,0,1,541,21.64,0,49,14%,2,17,3,0,30,1,2,0,0,2,0,0.08,0,0,29,10,34%,1,,,,,,,,
503,Tariq Lamptey ,Defender,9,1,8,9,89%,0,1,16,15,8,0,33,45,42,15,3,8,0,0,1,178,19.78,3,23,13%,0,2,2,0,13,0,0,0,0,0,0,,,,,,,,,,,,,,,
504,Henri Lansbury ,Midfielder,10,,,6,33%,,0,0,2,0,,10,9,15,0,2,6,,0,0,82,8.20,0,1,0%,0,7,0,0,4,0,0,0,0,0,0,0.00,0,0,2,0,0%,0,,,,,,,,
505,Manuel Lanzini ,Midfielder,24,,,14,64%,,8,10,3,2,,81,79,82,33,6,15,,0,2,756,31.50,2,43,35%,5,25,1,0,6,4,0,0,0,0,0,0.00,0,0,23,7,30%,3,,,,,,,,
506,Aymeric Laporte ,Defender,15,3,5,13,46%,0,1,20,26,10,0,70,48,28,2,25,13,0,0,0,"1,148",76.53,0,0,0%,0,59,1,0,9,0,1,1,0,0,0,,,,,,,,,,,,,,,
